일자,시각,경기결과,중계사,구장
6.12 (일),17:00,한화  11:13  SSG,SPOTV2,문학
6.12 (일),17:00,KT  0:13  롯데,SBS SPORTS,사직
6.12 (일),17:00,NC  2:4  삼성,MBC SPORTS+,대구
6.12 (일),17:00,두산  6:9  LG,SPOTV,잠실
6.12 (일),17:00,키움  10:8  KIA,KBS N SPORTS,광주
