일자,시각,경기결과,중계사,구장
8.13 (토),18:00,LG  VS NC  경기취소,해당 경기는 현지 사정으로 취소되었습니다.,창원
8.13 (토),18:00,롯데  0:9  KIA,SPOTV2,광주
8.13 (토),18:00,SSG  8:2  두산,MBC SPORTS+,잠실
8.13 (토),18:00,삼성  1:8  KT,SPOTV,수원
8.13 (토),18:00,키움  8:6  한화,SBS SPORTS,대전
