일자,시각,경기결과,중계사,구장
6.2 (목),18:30,KIA  4:3  두산,MBC SPORTS+,잠실
6.2 (목),18:30,KT  14:1  SSG,SPOTV2,문학
6.2 (목),18:30,LG  2:2  롯데,SPOTV,사직
6.2 (목),18:30,NC  4:3  한화,SBS SPORTS,대전
6.2 (목),18:30,삼성  5:6  키움,KBS N SPORTS,고척
