일자,시각,경기결과,중계사,구장
5.18 (수),18:30,KIA  15:7  롯데,KBS N SPORTS,사직
5.18 (수),18:30,LG  9:1  KT,SBS SPORTS,수원
5.18 (수),18:30,SSG  5:2  두산,SPOTV2,잠실
5.18 (수),18:30,삼성  5:3  한화,SPOTV,대전
5.18 (수),18:30,키움  3:15  NC,MBC SPORTS+,창원
