일자,시각,경기결과,중계사,구장
6.18 (토),14:00,LG  0:2  키움,MBC,고척
6.18 (토),17:00,한화  2:3  NC,SPOTV,창원
6.18 (토),17:00,KT  0:5  두산,"SBS SPORTS, SPOTV2",잠실
6.18 (토),17:00,SSG  10:5  롯데,MBC SPORTS+,사직
6.18 (토),17:00,삼성  6:2  KIA,KBS N SPORTS,광주
