일자,시각,경기결과,중계사,구장
9.2 (금),18:30,한화  0:4  키움,MBC SPORTS+,고척
9.2 (금),18:30,LG  2:1  KT,SPOTV,수원
9.2 (금),18:30,롯데  16:4  두산,SBS SPORTS,잠실
9.2 (금),18:30,NC  3:5  SSG,SPOTV2,문학
9.2 (금),18:30,삼성  3:8  KIA,KBS N SPORTS,광주
