일자,시각,경기결과,중계사,구장
6.21 (화),18:30,한화  4:10  LG,KBS N SPORTS,잠실
6.21 (화),18:30,롯데  5:6  KIA,SPOTV2,광주
6.21 (화),18:30,NC  1:8  KT,SBS SPORTS,수원
6.21 (화),18:30,두산  16:2  SSG,SPOTV,문학
6.21 (화),18:30,키움  4:3  삼성,MBC SPORTS+,대구
