일자,시각,경기결과,중계사,구장
6.16 (목),18:30,KIA  4:2  NC,MBC SPORTS+,창원
6.16 (목),18:30,롯데  3:0  한화,SBS SPORTS,대전
6.16 (목),18:30,두산  2:6  키움,KBS N SPORTS,고척
6.16 (목),18:30,SSG  6:0  KT,SPOTV2,수원
6.16 (목),18:30,삼성  1:2  LG,SPOTV,잠실
