일자,시각,경기결과,중계사,구장
8.17 (수),18:30,한화  4:6  NC,MBC SPORTS+,창원
8.17 (수),18:30,두산  6:8  롯데,SBS SPORTS,사직
8.17 (수),18:30,SSG  3:4  KIA,SPOTV,광주
8.17 (수),18:30,삼성  7:11  LG,SPOTV2,잠실
8.17 (수),18:30,키움  2:3  KT,KBS N SPORTS,수원
