일자,시각,경기결과,중계사,구장
4.23 (토),14:00,KIA  1:3  키움,SBS,고척
4.23 (토),17:00,LG  2:4  두산,SPOTV,잠실
4.23 (토),17:00,롯데  4:2  삼성,SBS SPORTS,대구
4.23 (토),17:00,NC  3:4  KT,"MBC SPORTS+, SPOTV2",수원
4.23 (토),17:00,SSG  2:9  한화,KBS N SPORTS,대전
