일자,시각,경기결과,중계사,구장
5.11 (수),18:30,한화  2:5  LG,MBC SPORTS+,잠실
5.11 (수),18:30,KT  10:5  KIA,SBS SPORTS,광주
5.11 (수),18:30,NC  5:6  롯데,KBS N SPORTS,사직
5.11 (수),18:30,두산  5:1  키움,SPOTV,고척
5.11 (수),18:30,SSG  5:6  삼성,SPOTV2,대구
