일자,시각,경기결과,중계사,구장
8.5 (금),18:30,한화  1:5  KT,KBS N SPORTS,수원
8.5 (금),18:30,NC  2:7  롯데,SBS SPORTS,사직
8.5 (금),18:30,두산  5:3  KIA,SPOTV,광주
8.5 (금),18:30,삼성  3:1  SSG,MBC SPORTS+,문학
8.5 (금),18:30,키움  8:7  LG,SPOTV2,잠실
