일자,시각,경기결과,중계사,구장
9.14 (수),18:30,KT  1:4  한화,MBC SPORTS+,대전
9.14 (수),18:30,LG  0:5  두산,KBS N SPORTS,잠실
9.14 (수),18:30,SSG  3:1  롯데,SPOTV2,사직
9.14 (수),18:30,삼성  2:7  NC,SPOTV,창원
9.14 (수),18:30,키움  2:0  KIA,SBS SPORTS,광주
