일자,시각,경기결과,중계사,구장
7.9 (토),14:00,NC  1:10  키움,SPOTV2,고척
7.9 (토),18:00,한화  5:6  KIA,SPOTV,광주
7.9 (토),18:00,LG  8:6  두산,KBS N SPORTS,잠실
7.9 (토),18:00,롯데  1:3  KT,MBC SPORTS+,수원
7.9 (토),18:00,SSG  13:10  삼성,SBS SPORTS,대구
