일자,시각,경기결과,중계사,구장
9.17 (토),17:00,한화  1:4  LG,MBC SPORTS+,잠실
9.17 (토),17:00,KIA  1:10  삼성,KBS N SPORTS,대구
9.17 (토),17:00,롯데  2:0  KT,SPOTV2,수원
9.17 (토),17:00,NC  3:10  키움,SBS SPORTS,고척
9.17 (토),17:00,두산  4:1  SSG,SPOTV,문학
