일자,시각,경기결과,중계사,구장
5.14 (토),17:00,KIA  3:5  LG,SPOTV,잠실
5.14 (토),17:00,롯데  8:5  한화,SPOTV2,대전
5.14 (토),17:00,NC  1:2  SSG,MBC SPORTS+,문학
5.14 (토),17:00,두산  0:4  삼성,SBS SPORTS,대구
5.14 (토),17:00,키움  3:0  KT,KBS N SPORTS,수원
