일자,시각,경기결과,중계사,구장
7.30 (토),18:00,KT  7:8  LG,KBS N SPORTS,잠실
7.30 (토),18:00,롯데  9:8  삼성,SBS SPORTS,대구
7.30 (토),18:00,두산  1:11  한화,SPOTV,대전
7.30 (토),18:00,SSG  7:5  KIA,SPOTV2,광주
7.30 (토),18:00,키움  3:3  NC,MBC SPORTS+,창원
