일자,시각,경기결과,중계사,구장
6.15 (수),18:30,KIA  2:7  NC,MBC SPORTS+,창원
6.15 (수),18:30,롯데  11:5  한화,SBS SPORTS,대전
6.15 (수),18:30,두산  4:3  키움,KBS N SPORTS,고척
6.15 (수),18:30,SSG  3:6  KT,SPOTV2,수원
6.15 (수),18:30,삼성  6:3  LG,SPOTV,잠실
