일자,시각,경기결과,중계사,구장
4.8 (금),18:30,KIA  0:3  SSG,SBS SPORTS,문학
4.8 (금),18:30,KT  4:2  한화,SPOTV,대전
4.8 (금),18:30,NC  4:1  LG,SPOTV2,잠실
4.8 (금),18:30,두산  6:1  롯데,KBS N SPORTS,사직
4.8 (금),18:30,키움  1:0  삼성,MBC SPORTS+,대구
