일자,시각,경기결과,중계사,구장
6.3 (금),18:30,KIA  2:5  KT,SBS SPORTS,수원
6.3 (금),18:30,롯데  1:5  NC,SPOTV2,창원
6.3 (금),18:30,두산  5:8  삼성,SPOTV,대구
6.3 (금),18:30,SSG  1:7  LG,MBC SPORTS+,잠실
6.3 (금),18:30,키움  2:14  한화,KBS N SPORTS,대전
