일자,시각,경기결과,중계사,구장
5.28 (토),14:00,SSG  3:9  KIA,KBS2,광주
5.28 (토),14:00,키움  6:3  롯데,MBC,사직
5.28 (토),17:00,한화  9:8  KT,"KBS N SPORTS, SBS SPORTS",수원
5.28 (토),17:00,두산  0:5  NC,"MBC SPORTS+, SPOTV2",창원
5.28 (토),17:00,삼성  4:9  LG,SPOTV,잠실
