일자,시각,경기결과,중계사,구장
4.15 (금),18:30,KIA  0:5  NC,SPOTV2,창원
4.15 (금),18:30,KT  7:9  롯데,KBS N SPORTS,사직
4.15 (금),18:30,LG  3:7  한화,SBS SPORTS,대전
4.15 (금),18:30,삼성  0:5  SSG,SPOTV,문학
4.15 (금),18:30,키움  4:2  두산,MBC SPORTS+,잠실
