일자,시각,경기결과,중계사,구장
9.1 (목),18:30,한화  1:7  키움,MBC SPORTS+,고척
9.1 (목),18:30,LG  3:1  KT,SPOTV,수원
9.1 (목),18:30,롯데  1:2  두산,SBS SPORTS,잠실
9.1 (목),18:30,NC  3:2  SSG,SPOTV2,문학
9.1 (목),18:30,삼성  4:1  KIA,KBS N SPORTS,광주
