일자,시각,경기결과,중계사,구장
6.30 (목),18:30,KIA  4:5  키움,SPOTV,고척
6.30 (목),18:30,KT  13:2  삼성,KBS N SPORTS,대구
6.30 (목),18:30,NC  VS LG  경기취소,해당 경기는 현지 사정으로 취소되었습니다.,잠실
6.30 (목),18:30,두산  1:5  롯데,SBS SPORTS,사직
6.30 (목),18:30,SSG  VS 한화  경기취소,해당 경기는 현지 사정으로 취소되었습니다.,대전
