일자,시각,경기결과,중계사,구장
4.28 (목),18:30,KIA  3:5  KT,SBS SPORTS,수원
4.28 (목),18:30,LG  6:4  삼성,KBS N SPORTS,대구
4.28 (목),18:30,NC  9:5  두산,MBC SPORTS+,잠실
4.28 (목),18:30,SSG  1:4  롯데,SPOTV2,사직
4.28 (목),18:30,키움  3:1  한화,SPOTV,대전
