일자,시각,경기결과,중계사,구장
5.10 (화),18:30,한화  1:9  LG,MBC SPORTS+,잠실
5.10 (화),18:30,KT  0:1  KIA,SBS SPORTS,광주
5.10 (화),18:30,NC  0:7  롯데,KBS N SPORTS,사직
5.10 (화),18:30,두산  9:0  키움,SPOTV,고척
5.10 (화),18:30,SSG  3:1  삼성,SPOTV2,대구
