일자,시각,경기결과,중계사,구장
5.5 (목),14:00,한화  4:14  SSG,MBC,문학
5.5 (목),14:00,롯데  2:8  KT,"MBC SPORTS+, SPOTV",수원
5.5 (목),14:00,NC  2:5  삼성,"KBS N SPORTS, SBS SPORTS SPOTV2",대구
5.5 (목),14:00,두산  9:4  LG,SBS,잠실
5.5 (목),14:00,키움  1:10  KIA,KBS2,광주
